PetID,Pet Name,Species,Breed,Age,Gender,Symptoms,Disease,Treatment Date,Medicines
889,Matthew,Rabbit,Flemish Giant,6,Female,Lethargy,Distemper,2020-03-26,Anti-inflammatory
889,Matthew,Rabbit,Flemish Giant,6,Female,Lethargy,Wet Tail,2023-02-13,Antibiotics
889,Matthew,Rabbit,Flemish Giant,6,Female,Itching,Distemper,2023-05-30,Vitamins
889,Matthew,Rabbit,Flemish Giant,6,Female,Lethargy,Wet Tail,2020-12-13,Anti-inflammatory
889,Matthew,Rabbit,Flemish Giant,6,Female,Loss of Appetite,Parvovirus,2022-06-14,Antibiotics
889,Matthew,Rabbit,Flemish Giant,6,Female,Lethargy,Psittacosis,2023-11-10,Pain Relievers
890,Travis,Cat,Maine Coon,3,Female,Lethargy,Distemper,2020-06-16,Vitamins
890,Travis,Cat,Maine Coon,3,Female,Lethargy,Psittacosis,2020-08-06,Deworming Medication
890,Travis,Cat,Maine Coon,3,Female,Sneezing,Parvovirus,2022-09-13,Anti-inflammatory
890,Travis,Cat,Maine Coon,3,Female,Diarrhea,Rabies,2023-04-22,Antibiotics
890,Travis,Cat,Maine Coon,3,Female,Vomiting,Distemper,2022-04-16,Anti-inflammatory
890,Travis,Cat,Maine Coon,3,Female,Itching,Myxomatosis,2020-07-26,Vitamins
890,Travis,Cat,Maine Coon,3,Female,Limping,Psittacosis,2023-10-10,Pain Relievers
890,Travis,Cat,Maine Coon,3,Female,Diarrhea,Myxomatosis,2022-10-25,Pain Relievers
891,Dana,Rabbit,Mini Rex,8,Female,Coughing,Rabies,2021-05-28,Antibiotics
891,Dana,Rabbit,Mini Rex,8,Female,Sneezing,Myxomatosis,2021-03-03,Antibiotics
891,Dana,Rabbit,Mini Rex,8,Female,Lethargy,Distemper,2024-01-19,Antibiotics
892,Larry,Dog,Beagle,5,Female,Coughing,Rabies,2020-06-09,Antibiotics
892,Larry,Dog,Beagle,5,Female,Sneezing,Parvovirus,2021-05-29,Deworming Medication
892,Larry,Dog,Beagle,5,Female,Limping,Rabies,2020-11-12,Antibiotics
892,Larry,Dog,Beagle,5,Female,Itching,Rabies,2021-11-30,Deworming Medication
892,Larry,Dog,Beagle,5,Female,Itching,Parvovirus,2023-01-13,Anti-inflammatory
892,Larry,Dog,Beagle,5,Female,Diarrhea,Myxomatosis,2024-02-28,Vitamins
892,Larry,Dog,Beagle,5,Female,Coughing,Wet Tail,2023-11-10,Antibiotics
892,Larry,Dog,Beagle,5,Female,Itching,Rabies,2023-12-29,Antibiotics
893,Sherry,Bird,Finch,14,Female,Itching,Rabies,2020-04-02,Pain Relievers
893,Sherry,Bird,Finch,14,Female,Vomiting,Distemper,2024-01-25,Anti-inflammatory
894,Jessica,Bird,Finch,1,Female,Lethargy,Psittacosis,2023-10-12,Pain Relievers
895,Kyle,Rabbit,Netherland Dwarf,3,Male,Lethargy,Wet Tail,2022-03-24,Pain Relievers
895,Kyle,Rabbit,Netherland Dwarf,3,Male,Coughing,Distemper,2024-05-10,Anti-inflammatory
896,Karen,Hamster,Syrian,13,Male,Vomiting,Wet Tail,2022-11-01,Vitamins
896,Karen,Hamster,Syrian,13,Male,Lethargy,Rabies,2022-09-28,Pain Relievers
896,Karen,Hamster,Syrian,13,Male,Sneezing,Wet Tail,2022-04-30,Antibiotics
896,Karen,Hamster,Syrian,13,Male,Itching,Rabies,2020-07-08,Pain Relievers
897,Zachary,Rabbit,Flemish Giant,7,Male,Sneezing,Distemper,2022-01-30,Antibiotics
897,Zachary,Rabbit,Flemish Giant,7,Male,Sneezing,Wet Tail,2022-12-26,Pain Relievers
897,Zachary,Rabbit,Flemish Giant,7,Male,Vomiting,Wet Tail,2020-07-27,Vitamins
897,Zachary,Rabbit,Flemish Giant,7,Male,Diarrhea,Rabies,2023-12-25,Deworming Medication
897,Zachary,Rabbit,Flemish Giant,7,Male,Coughing,Parvovirus,2023-06-23,Deworming Medication
898,Timothy,Dog,Golden Retriever,3,Female,Loss of Appetite,Wet Tail,2020-03-24,Anti-inflammatory
898,Timothy,Dog,Golden Retriever,3,Female,Itching,Distemper,2022-10-17,Deworming Medication
898,Timothy,Dog,Golden Retriever,3,Female,Coughing,Feline Leukemia,2021-08-01,Antibiotics
898,Timothy,Dog,Golden Retriever,3,Female,Itching,Wet Tail,2024-05-04,Deworming Medication
899,Michael,Cat,Maine Coon,8,Male,Diarrhea,Rabies,2020-07-15,Vitamins
899,Michael,Cat,Maine Coon,8,Male,Lethargy,Wet Tail,2022-02-17,Vitamins
899,Michael,Cat,Maine Coon,8,Male,Lethargy,Distemper,2022-03-23,Anti-inflammatory
900,Brian,Cat,Siamese,10,Female,Diarrhea,Psittacosis,2022-07-29,Antibiotics
900,Brian,Cat,Siamese,10,Female,Itching,Distemper,2021-03-04,Anti-inflammatory
900,Brian,Cat,Siamese,10,Female,Itching,Distemper,2022-11-25,Vitamins
900,Brian,Cat,Siamese,10,Female,Limping,Feline Leukemia,2020-05-03,Anti-inflammatory
900,Brian,Cat,Siamese,10,Female,Itching,Rabies,2020-10-21,Anti-inflammatory
900,Brian,Cat,Siamese,10,Female,Itching,Myxomatosis,2022-08-11,Vitamins
900,Brian,Cat,Siamese,10,Female,Diarrhea,Distemper,2024-05-21,Pain Relievers
900,Brian,Cat,Siamese,10,Female,Lethargy,Rabies,2022-06-15,Antibiotics
901,Margaret,Cat,Maine Coon,9,Male,Vomiting,Rabies,2021-12-18,Vitamins
901,Margaret,Cat,Maine Coon,9,Male,Lethargy,Feline Leukemia,2022-05-07,Deworming Medication
902,Joseph,Dog,Beagle,9,Male,Limping,Rabies,2020-11-19,Pain Relievers
902,Joseph,Dog,Beagle,9,Male,Itching,Distemper,2021-06-15,Vitamins
902,Joseph,Dog,Beagle,9,Male,Vomiting,Myxomatosis,2024-04-12,Pain Relievers
903,William,Rabbit,Lionhead,4,Female,Lethargy,Distemper,2020-07-01,Deworming Medication
903,William,Rabbit,Lionhead,4,Female,Diarrhea,Psittacosis,2022-04-29,Pain Relievers
903,William,Rabbit,Lionhead,4,Female,Lethargy,Wet Tail,2021-10-19,Anti-inflammatory
903,William,Rabbit,Lionhead,4,Female,Coughing,Myxomatosis,2021-07-11,Deworming Medication
903,William,Rabbit,Lionhead,4,Female,Diarrhea,Myxomatosis,2021-09-29,Antibiotics
903,William,Rabbit,Lionhead,4,Female,Coughing,Distemper,2024-02-08,Pain Relievers
903,William,Rabbit,Lionhead,4,Female,Loss of Appetite,Distemper,2020-07-05,Anti-inflammatory
904,Joseph,Cat,Ragdoll,14,Male,Vomiting,Psittacosis,2021-09-10,Pain Relievers
904,Joseph,Cat,Ragdoll,14,Male,Diarrhea,Rabies,2020-09-30,Pain Relievers
905,Richard,Dog,Bulldog,9,Male,Limping,Rabies,2023-06-21,Antibiotics
905,Richard,Dog,Bulldog,9,Male,Lethargy,Wet Tail,2024-02-15,Vitamins
906,Sarah,Bird,Cockatiel,10,Male,Vomiting,Psittacosis,2022-09-10,Vitamins
906,Sarah,Bird,Cockatiel,10,Male,Diarrhea,Feline Leukemia,2022-11-21,Deworming Medication
907,Catherine,Dog,Labrador Retriever,2,Female,Vomiting,Rabies,2022-04-26,Vitamins
907,Catherine,Dog,Labrador Retriever,2,Female,Loss of Appetite,Psittacosis,2020-10-06,Deworming Medication
907,Catherine,Dog,Labrador Retriever,2,Female,Diarrhea,Rabies,2022-11-03,Deworming Medication
907,Catherine,Dog,Labrador Retriever,2,Female,Diarrhea,Parvovirus,2020-01-17,Deworming Medication
907,Catherine,Dog,Labrador Retriever,2,Female,Limping,Parvovirus,2023-04-04,Deworming Medication
907,Catherine,Dog,Labrador Retriever,2,Female,Lethargy,Feline Leukemia,2024-04-26,Antibiotics
907,Catherine,Dog,Labrador Retriever,2,Female,Limping,Psittacosis,2021-12-09,Anti-inflammatory
907,Catherine,Dog,Labrador Retriever,2,Female,Sneezing,Feline Leukemia,2021-08-11,Antibiotics
907,Catherine,Dog,Labrador Retriever,2,Female,Sneezing,Distemper,2022-06-29,Anti-inflammatory
908,Patrick,Bird,Parakeet,5,Female,Vomiting,Psittacosis,2021-05-18,Anti-inflammatory
908,Patrick,Bird,Parakeet,5,Female,Itching,Rabies,2022-02-15,Vitamins
908,Patrick,Bird,Parakeet,5,Female,Diarrhea,Parvovirus,2023-06-09,Anti-inflammatory
908,Patrick,Bird,Parakeet,5,Female,Vomiting,Parvovirus,2023-03-11,Deworming Medication
908,Patrick,Bird,Parakeet,5,Female,Sneezing,Parvovirus,2021-08-28,Vitamins
908,Patrick,Bird,Parakeet,5,Female,Limping,Distemper,2022-12-26,Antibiotics
908,Patrick,Bird,Parakeet,5,Female,Coughing,Parvovirus,2022-03-16,Antibiotics
908,Patrick,Bird,Parakeet,5,Female,Lethargy,Feline Leukemia,2023-07-03,Antibiotics
908,Patrick,Bird,Parakeet,5,Female,Itching,Feline Leukemia,2024-06-30,Pain Relievers
909,Brenda,Bird,Finch,3,Male,Lethargy,Wet Tail,2020-08-19,Antibiotics
909,Brenda,Bird,Finch,3,Male,Diarrhea,Wet Tail,2022-04-09,Antibiotics
909,Brenda,Bird,Finch,3,Male,Limping,Wet Tail,2021-07-13,Pain Relievers
909,Brenda,Bird,Finch,3,Male,Loss of Appetite,Psittacosis,2020-11-13,Pain Relievers
909,Brenda,Bird,Finch,3,Male,Coughing,Myxomatosis,2021-02-26,Deworming Medication
909,Brenda,Bird,Finch,3,Male,Lethargy,Psittacosis,2024-05-10,Deworming Medication
909,Brenda,Bird,Finch,3,Male,Vomiting,Psittacosis,2024-02-07,Pain Relievers
910,Tamara,Bird,Parakeet,1,Female,Sneezing,Distemper,2022-01-20,Deworming Medication
910,Tamara,Bird,Parakeet,1,Female,Lethargy,Parvovirus,2021-09-27,Antibiotics
911,Karen,Hamster,Dwarf Campbell Russian,12,Male,Sneezing,Feline Leukemia,2024-05-21,Anti-inflammatory
911,Karen,Hamster,Dwarf Campbell Russian,12,Male,Sneezing,Psittacosis,2024-04-14,Antibiotics
911,Karen,Hamster,Dwarf Campbell Russian,12,Male,Coughing,Wet Tail,2022-02-16,Pain Relievers
911,Karen,Hamster,Dwarf Campbell Russian,12,Male,Vomiting,Myxomatosis,2020-10-19,Deworming Medication
912,Laurie,Bird,Parakeet,2,Male,Lethargy,Wet Tail,2023-04-17,Deworming Medication
912,Laurie,Bird,Parakeet,2,Male,Diarrhea,Wet Tail,2021-04-18,Antibiotics
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Lethargy,Distemper,2024-06-08,Antibiotics
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Itching,Wet Tail,2021-04-15,Pain Relievers
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Sneezing,Parvovirus,2023-12-11,Vitamins
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Limping,Myxomatosis,2021-07-20,Vitamins
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Lethargy,Feline Leukemia,2020-09-03,Pain Relievers
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Itching,Myxomatosis,2021-01-18,Antibiotics
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Limping,Rabies,2020-04-20,Vitamins
913,Donna,Hamster,Dwarf Winter White Russian,2,Male,Itching,Wet Tail,2020-08-08,Pain Relievers
914,Stephanie,Dog,Bulldog,6,Male,Coughing,Feline Leukemia,2020-04-04,Vitamins
914,Stephanie,Dog,Bulldog,6,Male,Itching,Feline Leukemia,2022-10-12,Vitamins
914,Stephanie,Dog,Bulldog,6,Male,Sneezing,Myxomatosis,2020-12-31,Vitamins
914,Stephanie,Dog,Bulldog,6,Male,Diarrhea,Wet Tail,2020-05-31,Anti-inflammatory
914,Stephanie,Dog,Bulldog,6,Male,Coughing,Myxomatosis,2021-02-06,Pain Relievers
914,Stephanie,Dog,Bulldog,6,Male,Sneezing,Psittacosis,2021-08-02,Antibiotics
914,Stephanie,Dog,Bulldog,6,Male,Itching,Distemper,2023-10-17,Deworming Medication
915,Jeffrey,Hamster,Chinese,14,Male,Sneezing,Wet Tail,2023-08-27,Anti-inflammatory
915,Jeffrey,Hamster,Chinese,14,Male,Coughing,Psittacosis,2022-08-26,Vitamins
915,Jeffrey,Hamster,Chinese,14,Male,Itching,Myxomatosis,2023-02-24,Antibiotics
915,Jeffrey,Hamster,Chinese,14,Male,Loss of Appetite,Wet Tail,2020-01-29,Antibiotics
915,Jeffrey,Hamster,Chinese,14,Male,Sneezing,Myxomatosis,2021-09-10,Deworming Medication
915,Jeffrey,Hamster,Chinese,14,Male,Limping,Rabies,2022-04-20,Pain Relievers
915,Jeffrey,Hamster,Chinese,14,Male,Diarrhea,Rabies,2020-10-23,Pain Relievers
916,Jason,Bird,Parakeet,13,Female,Sneezing,Distemper,2023-07-11,Anti-inflammatory
916,Jason,Bird,Parakeet,13,Female,Itching,Parvovirus,2021-03-30,Pain Relievers
916,Jason,Bird,Parakeet,13,Female,Loss of Appetite,Psittacosis,2022-04-03,Pain Relievers
916,Jason,Bird,Parakeet,13,Female,Limping,Parvovirus,2020-02-06,Pain Relievers
917,Jennifer,Cat,Maine Coon,6,Female,Loss of Appetite,Myxomatosis,2020-12-02,Vitamins
917,Jennifer,Cat,Maine Coon,6,Female,Limping,Psittacosis,2021-02-14,Deworming Medication
917,Jennifer,Cat,Maine Coon,6,Female,Vomiting,Parvovirus,2021-07-29,Deworming Medication
918,Barbara,Dog,German Shepherd,2,Male,Lethargy,Wet Tail,2023-09-05,Deworming Medication
918,Barbara,Dog,German Shepherd,2,Male,Limping,Myxomatosis,2023-08-09,Antibiotics
918,Barbara,Dog,German Shepherd,2,Male,Coughing,Wet Tail,2024-04-11,Antibiotics
918,Barbara,Dog,German Shepherd,2,Male,Vomiting,Psittacosis,2021-11-22,Anti-inflammatory
918,Barbara,Dog,German Shepherd,2,Male,Limping,Wet Tail,2023-02-08,Vitamins
918,Barbara,Dog,German Shepherd,2,Male,Lethargy,Parvovirus,2023-11-20,Deworming Medication
918,Barbara,Dog,German Shepherd,2,Male,Loss of Appetite,Wet Tail,2022-02-16,Anti-inflammatory
918,Barbara,Dog,German Shepherd,2,Male,Itching,Distemper,2020-03-21,Antibiotics
918,Barbara,Dog,German Shepherd,2,Male,Diarrhea,Myxomatosis,2020-09-08,Deworming Medication
919,Charlene,Dog,Golden Retriever,6,Female,Lethargy,Psittacosis,2022-04-17,Antibiotics
919,Charlene,Dog,Golden Retriever,6,Female,Itching,Psittacosis,2020-05-08,Anti-inflammatory
919,Charlene,Dog,Golden Retriever,6,Female,Diarrhea,Myxomatosis,2020-11-21,Deworming Medication
919,Charlene,Dog,Golden Retriever,6,Female,Loss of Appetite,Distemper,2022-09-17,Deworming Medication
919,Charlene,Dog,Golden Retriever,6,Female,Sneezing,Psittacosis,2021-05-25,Deworming Medication
919,Charlene,Dog,Golden Retriever,6,Female,Loss of Appetite,Myxomatosis,2023-10-27,Vitamins
919,Charlene,Dog,Golden Retriever,6,Female,Diarrhea,Psittacosis,2024-04-09,Antibiotics
919,Charlene,Dog,Golden Retriever,6,Female,Limping,Parvovirus,2023-11-23,Deworming Medication
920,Stephen,Bird,Parakeet,14,Male,Lethargy,Rabies,2024-05-04,Vitamins
920,Stephen,Bird,Parakeet,14,Male,Coughing,Psittacosis,2024-07-07,Pain Relievers
920,Stephen,Bird,Parakeet,14,Male,Itching,Myxomatosis,2021-08-09,Deworming Medication
920,Stephen,Bird,Parakeet,14,Male,Itching,Myxomatosis,2023-06-28,Vitamins
920,Stephen,Bird,Parakeet,14,Male,Loss of Appetite,Feline Leukemia,2020-11-07,Vitamins
920,Stephen,Bird,Parakeet,14,Male,Vomiting,Feline Leukemia,2024-05-17,Antibiotics
920,Stephen,Bird,Parakeet,14,Male,Coughing,Parvovirus,2021-02-10,Anti-inflammatory
920,Stephen,Bird,Parakeet,14,Male,Itching,Myxomatosis,2024-02-12,Vitamins
920,Stephen,Bird,Parakeet,14,Male,Itching,Distemper,2024-06-22,Vitamins
921,Jordan,Cat,Bengal,5,Female,Coughing,Myxomatosis,2022-02-22,Anti-inflammatory
921,Jordan,Cat,Bengal,5,Female,Coughing,Distemper,2020-12-07,Pain Relievers
921,Jordan,Cat,Bengal,5,Female,Vomiting,Myxomatosis,2020-05-15,Deworming Medication
922,Maurice,Hamster,Dwarf Campbell Russian,1,Female,Limping,Rabies,2020-09-10,Anti-inflammatory
923,Jennifer,Hamster,Syrian,10,Male,Vomiting,Wet Tail,2020-01-24,Pain Relievers
924,Michael,Hamster,Syrian,7,Male,Loss of Appetite,Parvovirus,2023-04-28,Anti-inflammatory
924,Michael,Hamster,Syrian,7,Male,Vomiting,Parvovirus,2023-06-16,Pain Relievers
924,Michael,Hamster,Syrian,7,Male,Itching,Feline Leukemia,2021-04-04,Pain Relievers
924,Michael,Hamster,Syrian,7,Male,Limping,Distemper,2022-08-18,Antibiotics
924,Michael,Hamster,Syrian,7,Male,Coughing,Rabies,2023-10-16,Vitamins
924,Michael,Hamster,Syrian,7,Male,Limping,Rabies,2024-01-01,Vitamins
924,Michael,Hamster,Syrian,7,Male,Sneezing,Distemper,2023-07-04,Deworming Medication
924,Michael,Hamster,Syrian,7,Male,Diarrhea,Distemper,2021-12-03,Anti-inflammatory
925,Jessica,Dog,Labrador Retriever,5,Male,Loss of Appetite,Parvovirus,2020-06-30,Deworming Medication
925,Jessica,Dog,Labrador Retriever,5,Male,Limping,Feline Leukemia,2021-01-23,Antibiotics
925,Jessica,Dog,Labrador Retriever,5,Male,Sneezing,Distemper,2023-04-12,Deworming Medication
925,Jessica,Dog,Labrador Retriever,5,Male,Lethargy,Distemper,2021-01-09,Deworming Medication
926,William,Dog,Golden Retriever,12,Female,Diarrhea,Wet Tail,2021-10-24,Antibiotics
926,William,Dog,Golden Retriever,12,Female,Loss of Appetite,Wet Tail,2021-04-12,Anti-inflammatory
926,William,Dog,Golden Retriever,12,Female,Lethargy,Wet Tail,2021-04-20,Anti-inflammatory
926,William,Dog,Golden Retriever,12,Female,Itching,Psittacosis,2022-10-29,Antibiotics
926,William,Dog,Golden Retriever,12,Female,Vomiting,Psittacosis,2021-11-30,Antibiotics
926,William,Dog,Golden Retriever,12,Female,Lethargy,Psittacosis,2020-05-22,Antibiotics
927,Nancy,Bird,Canary,11,Male,Loss of Appetite,Distemper,2020-08-12,Vitamins
927,Nancy,Bird,Canary,11,Male,Loss of Appetite,Myxomatosis,2024-04-07,Pain Relievers
927,Nancy,Bird,Canary,11,Male,Itching,Psittacosis,2023-05-31,Pain Relievers
927,Nancy,Bird,Canary,11,Male,Loss of Appetite,Rabies,2020-02-12,Pain Relievers
927,Nancy,Bird,Canary,11,Male,Diarrhea,Wet Tail,2023-03-11,Pain Relievers
927,Nancy,Bird,Canary,11,Male,Itching,Myxomatosis,2020-11-19,Anti-inflammatory
927,Nancy,Bird,Canary,11,Male,Sneezing,Wet Tail,2023-02-14,Vitamins
928,Jack,Dog,Labrador Retriever,8,Male,Lethargy,Feline Leukemia,2022-08-16,Anti-inflammatory
928,Jack,Dog,Labrador Retriever,8,Male,Limping,Feline Leukemia,2024-04-18,Vitamins
928,Jack,Dog,Labrador Retriever,8,Male,Limping,Myxomatosis,2022-07-13,Vitamins
928,Jack,Dog,Labrador Retriever,8,Male,Itching,Psittacosis,2021-11-22,Antibiotics
928,Jack,Dog,Labrador Retriever,8,Male,Itching,Myxomatosis,2021-05-29,Pain Relievers
928,Jack,Dog,Labrador Retriever,8,Male,Coughing,Distemper,2023-10-27,Anti-inflammatory
928,Jack,Dog,Labrador Retriever,8,Male,Diarrhea,Wet Tail,2020-10-14,Anti-inflammatory
928,Jack,Dog,Labrador Retriever,8,Male,Lethargy,Feline Leukemia,2021-05-03,Pain Relievers
928,Jack,Dog,Labrador Retriever,8,Male,Itching,Wet Tail,2022-11-07,Deworming Medication
929,Lori,Hamster,Dwarf Winter White Russian,10,Male,Limping,Distemper,2021-01-31,Anti-inflammatory
929,Lori,Hamster,Dwarf Winter White Russian,10,Male,Vomiting,Myxomatosis,2024-05-15,Vitamins
929,Lori,Hamster,Dwarf Winter White Russian,10,Male,Coughing,Rabies,2023-11-07,Anti-inflammatory
929,Lori,Hamster,Dwarf Winter White Russian,10,Male,Loss of Appetite,Wet Tail,2021-03-29,Pain Relievers
929,Lori,Hamster,Dwarf Winter White Russian,10,Male,Sneezing,Feline Leukemia,2020-01-09,Deworming Medication
929,Lori,Hamster,Dwarf Winter White Russian,10,Male,Sneezing,Wet Tail,2023-08-28,Deworming Medication
930,Leslie,Dog,Labrador Retriever,7,Male,Diarrhea,Distemper,2022-11-07,Vitamins
930,Leslie,Dog,Labrador Retriever,7,Male,Diarrhea,Parvovirus,2023-01-03,Pain Relievers
930,Leslie,Dog,Labrador Retriever,7,Male,Sneezing,Psittacosis,2022-02-23,Pain Relievers
931,Kathleen,Cat,Siamese,1,Female,Sneezing,Myxomatosis,2023-09-10,Deworming Medication
931,Kathleen,Cat,Siamese,1,Female,Vomiting,Distemper,2023-09-15,Antibiotics
931,Kathleen,Cat,Siamese,1,Female,Sneezing,Psittacosis,2021-01-08,Pain Relievers
931,Kathleen,Cat,Siamese,1,Female,Limping,Feline Leukemia,2022-11-10,Anti-inflammatory
931,Kathleen,Cat,Siamese,1,Female,Coughing,Distemper,2021-06-01,Anti-inflammatory
931,Kathleen,Cat,Siamese,1,Female,Limping,Wet Tail,2022-09-10,Vitamins
931,Kathleen,Cat,Siamese,1,Female,Vomiting,Myxomatosis,2020-01-05,Deworming Medication
931,Kathleen,Cat,Siamese,1,Female,Coughing,Wet Tail,2020-09-19,Vitamins
932,Paul,Dog,German Shepherd,1,Female,Limping,Psittacosis,2024-03-01,Antibiotics
932,Paul,Dog,German Shepherd,1,Female,Sneezing,Psittacosis,2021-04-09,Vitamins
932,Paul,Dog,German Shepherd,1,Female,Itching,Distemper,2020-09-02,Anti-inflammatory
932,Paul,Dog,German Shepherd,1,Female,Diarrhea,Wet Tail,2024-05-19,Deworming Medication
932,Paul,Dog,German Shepherd,1,Female,Coughing,Distemper,2021-02-05,Antibiotics
933,Jimmy,Hamster,Chinese,7,Female,Diarrhea,Wet Tail,2022-02-18,Anti-inflammatory
933,Jimmy,Hamster,Chinese,7,Female,Loss of Appetite,Parvovirus,2023-01-31,Pain Relievers
933,Jimmy,Hamster,Chinese,7,Female,Lethargy,Parvovirus,2024-03-08,Anti-inflammatory
933,Jimmy,Hamster,Chinese,7,Female,Sneezing,Distemper,2022-11-08,Vitamins
933,Jimmy,Hamster,Chinese,7,Female,Coughing,Myxomatosis,2022-07-21,Antibiotics
933,Jimmy,Hamster,Chinese,7,Female,Lethargy,Feline Leukemia,2021-12-23,Deworming Medication
933,Jimmy,Hamster,Chinese,7,Female,Itching,Myxomatosis,2022-07-28,Antibiotics
934,Harold,Cat,Persian,15,Female,Diarrhea,Wet Tail,2022-02-03,Pain Relievers
935,Valerie,Dog,Golden Retriever,2,Male,Itching,Psittacosis,2024-03-11,Pain Relievers
935,Valerie,Dog,Golden Retriever,2,Male,Lethargy,Distemper,2024-01-31,Antibiotics
935,Valerie,Dog,Golden Retriever,2,Male,Diarrhea,Parvovirus,2021-04-22,Anti-inflammatory
936,Steven,Cat,Siamese,2,Female,Vomiting,Myxomatosis,2023-02-20,Deworming Medication
936,Steven,Cat,Siamese,2,Female,Sneezing,Feline Leukemia,2023-09-29,Deworming Medication
936,Steven,Cat,Siamese,2,Female,Loss of Appetite,Rabies,2022-06-30,Pain Relievers
936,Steven,Cat,Siamese,2,Female,Diarrhea,Wet Tail,2021-05-16,Vitamins
936,Steven,Cat,Siamese,2,Female,Loss of Appetite,Parvovirus,2024-01-29,Pain Relievers
936,Steven,Cat,Siamese,2,Female,Itching,Rabies,2020-09-15,Pain Relievers
936,Steven,Cat,Siamese,2,Female,Coughing,Parvovirus,2020-01-21,Deworming Medication
936,Steven,Cat,Siamese,2,Female,Coughing,Psittacosis,2024-06-28,Vitamins
936,Steven,Cat,Siamese,2,Female,Diarrhea,Myxomatosis,2023-01-17,Pain Relievers
937,Maria,Cat,Persian,4,Female,Itching,Psittacosis,2022-03-26,Deworming Medication
937,Maria,Cat,Persian,4,Female,Loss of Appetite,Myxomatosis,2020-05-16,Antibiotics
937,Maria,Cat,Persian,4,Female,Limping,Wet Tail,2020-12-14,Antibiotics
937,Maria,Cat,Persian,4,Female,Vomiting,Myxomatosis,2024-01-09,Anti-inflammatory
937,Maria,Cat,Persian,4,Female,Loss of Appetite,Psittacosis,2021-07-16,Deworming Medication
937,Maria,Cat,Persian,4,Female,Diarrhea,Rabies,2020-08-12,Antibiotics
937,Maria,Cat,Persian,4,Female,Sneezing,Wet Tail,2024-03-20,Deworming Medication
937,Maria,Cat,Persian,4,Female,Sneezing,Rabies,2021-03-19,Vitamins
937,Maria,Cat,Persian,4,Female,Sneezing,Distemper,2023-07-22,Pain Relievers
938,Matthew,Hamster,Dwarf Winter White Russian,15,Male,Loss of Appetite,Rabies,2020-12-21,Deworming Medication
938,Matthew,Hamster,Dwarf Winter White Russian,15,Male,Vomiting,Rabies,2022-08-15,Anti-inflammatory
938,Matthew,Hamster,Dwarf Winter White Russian,15,Male,Coughing,Wet Tail,2024-01-29,Anti-inflammatory
938,Matthew,Hamster,Dwarf Winter White Russian,15,Male,Itching,Rabies,2023-02-13,Anti-inflammatory
938,Matthew,Hamster,Dwarf Winter White Russian,15,Male,Vomiting,Parvovirus,2022-03-27,Deworming Medication
938,Matthew,Hamster,Dwarf Winter White Russian,15,Male,Limping,Distemper,2023-10-09,Deworming Medication
939,Courtney,Dog,Beagle,5,Female,Itching,Parvovirus,2022-09-24,Anti-inflammatory
939,Courtney,Dog,Beagle,5,Female,Limping,Psittacosis,2024-02-04,Vitamins
939,Courtney,Dog,Beagle,5,Female,Vomiting,Feline Leukemia,2020-02-14,Deworming Medication
939,Courtney,Dog,Beagle,5,Female,Vomiting,Wet Tail,2022-11-22,Vitamins
939,Courtney,Dog,Beagle,5,Female,Itching,Myxomatosis,2023-05-17,Antibiotics
940,Jonathan,Dog,Bulldog,11,Male,Coughing,Distemper,2020-02-22,Anti-inflammatory
940,Jonathan,Dog,Bulldog,11,Male,Limping,Distemper,2020-02-17,Antibiotics
940,Jonathan,Dog,Bulldog,11,Male,Limping,Rabies,2022-04-12,Pain Relievers
940,Jonathan,Dog,Bulldog,11,Male,Vomiting,Distemper,2023-11-20,Deworming Medication
941,Gregory,Bird,Cockatiel,4,Female,Lethargy,Myxomatosis,2023-06-06,Deworming Medication
