id,company_id,disease,medicine,age,breed,pet_code,gender,pet_name,species,symptoms,treatment_date
3983,43,Psittacosis,Pain Relievers,1,Breed5,CT202014,MALE,saman,CAT,Sneezing,2020-10-05
3984,1,Wet Tail,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Loss of Appetite,2022-08-05
3985,38,Feline Leukemia,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Diarrhea,2022-04-05
3986,1,Wet Tail,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Coughing,2020-12-18
3987,43,Myxomatosis,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Coughing,2021-04-11
3988,1,Wet Tail,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Limping,2022-07-24
3989,1,Wet Tail,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Limping,2024-07-04
3990,1,Wet Tail,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Sneezing,2020-09-17
3991,1,Psittacosis,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Sneezing,2021-10-01
3992,43,Rabies,Deworming Medication,4,Breed1,CT202020,MALE,hiro,Wolf,Loss of Appetite,2024-06-30
3993,43,Wet Tail,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Loss of Appetite,2023-10-29
3994,43,Distemper,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Vomiting,2022-04-16
3995,1,Distemper,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Itching,2022-05-22
3996,43,Psittacosis,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2022-05-27
3997,43,Wet Tail,Deworming Medication,3,breed 1,CT202002,MALE,tomy,DOG,Sneezing,2020-04-14
3998,1,Feline Leukemia,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2023-10-06
3999,43,Distemper,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2024-02-03
4000,1,Rabies,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Itching,2023-09-23
4001,1,Wet Tail,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Vomiting,2020-06-29
4002,43,Feline Leukemia,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2021-01-19
4003,1,Distemper,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Loss of Appetite,2022-03-27
4004,1,Distemper,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Vomiting,2020-04-28
4005,43,Rabies,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Limping,2020-12-11
4006,43,Parvovirus,Deworming Medication,1,breed 1,CT202005,MALE,tobi,DOG,Itching,2024-07-13
4007,38,Distemper,Antibiotics,4,Bulldog,PT2008,MALE,viki,Dog,Loss of Appetite,2022-01-29
4008,1,Feline Leukemia,Anti-inflammatory,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2020-03-05
4009,43,Wet Tail,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Sneezing,2023-10-24
4010,1,Myxomatosis,Pain Relievers,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Limping,2022-10-14
4011,1,Feline Leukemia,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Diarrhea,2021-02-25
4012,43,Wet Tail,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Sneezing,2024-02-09
4013,43,Parvovirus,Pain Relievers,2,Breed3,CT202015,MALE,roki,DOG,Itching,2022-06-22
4014,38,Rabies,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Itching,2020-06-06
4015,43,Wet Tail,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Loss of Appetite,2022-08-31
4016,43,Myxomatosis,Deworming Medication,6,Breed2,CT202003,FEMALE,tedi,CAT,Itching,2020-12-15
4017,38,Wet Tail,Vitamins,1,Beagle,PT2003,FEMALE,Leo,Dog,Limping,2022-08-01
4018,1,Wet Tail,Anti-inflammatory,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Loss of Appetite,2021-03-19
4019,1,Psittacosis,Deworming Medication,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2023-05-30
4020,1,Rabies,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Diarrhea,2023-09-23
4021,43,Wet Tail,Pain Relievers,1,Breed5,CT202014,MALE,saman,CAT,Sneezing,2024-06-28
4022,43,Psittacosis,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2022-01-20
4023,38,Rabies,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Coughing,2021-12-03
4024,43,Wet Tail,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2023-01-06
4025,43,Feline Leukemia,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2020-02-14
4026,43,Feline Leukemia,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Limping,2020-04-30
4027,1,Feline Leukemia,Deworming Medication,7,bbb,HS2077,FEMALE,tiki,Cat,Sneezing,2023-02-07
4028,43,Wet Tail,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2021-07-14
4029,43,Psittacosis,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2024-05-03
4030,38,Parvovirus,Deworming Medication,4,Bulldog,PT2008,MALE,viki,Dog,Coughing,2023-03-19
4031,1,Rabies,Vitamins,1,Bbb,HS2072,MALE,summer,Dog ,Itching,2022-02-28
4032,1,Feline Leukemia,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Loss of Appetite,2023-02-06
4033,43,Feline Leukemia,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Diarrhea,2022-03-12
4034,1,Distemper,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Diarrhea,2023-08-06
4035,1,Feline Leukemia,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Limping,2021-10-14
4036,43,Parvovirus,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Itching,2023-12-22
4037,43,Parvovirus,Antibiotics,6,Breed2,CT202003,FEMALE,tedi,CAT,Limping,2022-01-05
4038,1,Feline Leukemia,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Vomiting,2022-10-21
4039,43,Wet Tail,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Coughing,2022-03-22
4040,1,Rabies,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Lethargy,2022-06-06
4041,43,Psittacosis,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2022-05-22
4042,1,Myxomatosis,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Loss of Appetite,2022-12-13
4043,38,Psittacosis,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Coughing,2021-03-01
4044,43,Feline Leukemia,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Coughing,2020-12-14
4045,43,Psittacosis,Deworming Medication,3,breed 1,CT202002,MALE,tomy,DOG,Limping,2023-03-26
4046,43,Myxomatosis,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Diarrhea,2022-11-24
4047,38,Rabies,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Vomiting,2020-09-10
4048,1,Parvovirus,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2020-01-17
4049,43,Feline Leukemia,Deworming Medication,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2024-01-22
4050,43,Distemper,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2023-07-03
4051,1,Parvovirus,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Loss of Appetite,2022-08-26
4052,43,Psittacosis,Vitamins,1,Breed2,CT202007,MALE,Chuti kity,CAT,Lethargy,2023-08-11
4053,43,Psittacosis,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Loss of Appetite,2023-02-18
4054,43,Psittacosis,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2020-06-02
4055,38,Distemper,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Diarrhea,2020-10-12
4056,38,Parvovirus,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Limping,2023-10-05
4057,38,Parvovirus,Antibiotics,5,American,PT2009,MALE,tomy,Rabbit,Diarrhea,2024-01-22
4058,43,Wet Tail,Pain Relievers,2,Breed3,CT202015,MALE,roki,DOG,Sneezing,2024-01-08
4059,1,Psittacosis,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2021-06-10
4060,43,Distemper,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Coughing,2021-09-26
4061,43,Psittacosis,Vitamins,1,Breed5,CT202011,FEMALE,baby,CAT,Loss of Appetite,2023-12-15
4062,1,Parvovirus,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Sneezing,2022-03-23
4063,43,Myxomatosis,Vitamins,2,Breed3,CT202015,MALE,roki,DOG,Coughing,2024-02-21
4064,1,Parvovirus,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2022-03-13
4065,43,Feline Leukemia,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Coughing,2021-06-26
4066,1,Feline Leukemia,Antibiotics,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Lethargy,2020-09-20
4067,1,Distemper,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2021-01-11
4068,1,Feline Leukemia,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2023-03-26
4069,38,Myxomatosis,Vitamins,5,American,PT2009,MALE,tomy,Rabbit,Itching,2021-01-09
4070,43,Distemper,Antibiotics,33,Breed3,CT202025,MALE,Seeba,DOG,Vomiting,2023-01-20
4071,1,Myxomatosis,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Vomiting,2021-08-22
4072,43,Myxomatosis,Deworming Medication,1,Breed5,CT202011,FEMALE,baby,CAT,Sneezing,2023-11-30
4073,43,Feline Leukemia,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Sneezing,2023-03-07
4074,43,Feline Leukemia,Pain Relievers,1,Breed5,CT202011,FEMALE,baby,CAT,Diarrhea,2021-12-11
4075,1,Wet Tail,Deworming Medication,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Lethargy,2023-06-14
4076,1,Distemper,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Lethargy,2023-11-09
4077,1,Myxomatosis,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Sneezing,2020-03-26
4078,1,Psittacosis,Vitamins,3,Persian Cross,HS2028,MALE,viki,Dog ,Coughing,2023-07-04
4079,1,Distemper,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Diarrhea,2023-10-16
4080,1,Feline Leukemia,Anti-inflammatory,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Sneezing,2022-05-26
4081,1,Rabies,Antibiotics,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Loss of Appetite,2023-03-21
4082,43,Distemper,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Limping,2020-08-30
4083,1,Rabies,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Loss of Appetite,2023-06-13
4084,1,Wet Tail,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Sneezing,2023-01-12
4085,1,Parvovirus,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Diarrhea,2021-06-21
4086,1,Parvovirus,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Diarrhea,2020-02-17
4087,43,Wet Tail,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Loss of Appetite,2020-01-06
4088,1,Distemper,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Lethargy,2020-02-01
4089,1,Rabies,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Loss of Appetite,2021-04-30
4090,43,Wet Tail,Vitamins,1,Breed5,CT202014,MALE,saman,CAT,Lethargy,2024-07-10
4091,1,Parvovirus,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Limping,2021-01-27
4092,38,Myxomatosis,Vitamins,1,Beagle,PT2003,FEMALE,Leo,Dog,Itching,2020-07-26
4093,43,Parvovirus,Antibiotics,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Itching,2024-01-28
4094,43,Wet Tail,Antibiotics,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2022-08-08
4095,1,Feline Leukemia,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Coughing,2022-05-29
4096,43,Parvovirus,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Loss of Appetite,2020-08-16
4097,1,Wet Tail,Antibiotics,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2020-01-19
4098,1,Rabies,Anti-inflammatory,1,Bbb,HS2005,FEMALE,summer,Dog ,Limping,2020-02-01
4099,43,Wet Tail,Antibiotics,1,Breed5,CT202014,MALE,saman,CAT,Lethargy,2021-08-03
4100,43,Psittacosis,Deworming Medication,1,Breed5,CT202014,MALE,saman,CAT,Diarrhea,2023-06-11
4101,43,Myxomatosis,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2021-10-19
4102,43,Rabies,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Coughing,2023-08-20
4103,1,Distemper,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2022-08-29
4104,1,Parvovirus,Anti-inflammatory,0,Bbb,HS2032,MALE,winter,Dog ,Diarrhea,2021-05-16
4105,43,Psittacosis,Deworming Medication,2,breed 1,CT202004,FEMALE,tainy,DOG,Coughing,2023-04-16
4106,1,Distemper,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2023-04-14
4107,1,Myxomatosis,Pain Relievers,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Coughing,2022-09-24
4108,1,Myxomatosis,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Lethargy,2022-04-30
4109,43,Psittacosis,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2023-08-17
4110,43,Wet Tail,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Sneezing,2023-01-20
4111,1,Psittacosis,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Itching,2021-11-13
4112,43,Distemper,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Lethargy,2022-09-24
4113,43,Rabies,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Coughing,2020-08-15
4114,38,Feline Leukemia,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Vomiting,2021-06-09
4115,43,Myxomatosis,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Lethargy,2020-10-31
4116,43,Rabies,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Diarrhea,2021-02-15
4117,43,Feline Leukemia,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Itching,2021-03-01
4118,43,Rabies,Pain Relievers,30,Breed3,CT202026,FEMALE,Roki,DOG,Vomiting,2023-08-14
4119,38,Feline Leukemia,Deworming Medication,4,Bulldog,PT2008,MALE,viki,Dog,Itching,2022-11-04
4120,1,Feline Leukemia,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Itching,2023-02-04
4121,43,Wet Tail,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2021-01-18
4122,43,Distemper,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Coughing,2023-12-13
4123,1,Feline Leukemia,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Itching,2023-01-29
4124,1,Feline Leukemia,Deworming Medication,2,Bbb,HS2076,FEMALE,tina,Dog ,Sneezing,2020-01-17
4125,43,Feline Leukemia,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2021-09-23
4126,43,Psittacosis,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Vomiting,2022-03-16
4127,43,Feline Leukemia,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Vomiting,2021-12-21
4128,38,Feline Leukemia,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Loss of Appetite,2022-12-31
4129,43,Parvovirus,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Itching,2020-10-13
4130,43,Psittacosis,Vitamins,1,Breed2,CT202007,MALE,Chuti kity,CAT,Sneezing,2021-05-07
4131,38,Wet Tail,Vitamins,1,Beagle,PT2003,FEMALE,Leo,Dog,Vomiting,2024-03-03
4132,43,Distemper,Anti-inflammatory,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2024-02-15
4133,43,Wet Tail,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Limping,2020-09-21
4134,43,Myxomatosis,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Diarrhea,2021-07-30
4135,1,Psittacosis,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Limping,2024-07-02
4136,1,Distemper,Vitamins,1,Bbb,HS2072,MALE,summer,Dog ,Itching,2020-05-26
4137,43,Parvovirus,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Coughing,2022-09-12
4138,43,Parvovirus,Vitamins,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2023-12-11
4139,43,Rabies,Vitamins,30,Breed3,CT202026,FEMALE,Roki,DOG,Diarrhea,2024-07-09
4140,1,Wet Tail,Antibiotics,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Loss of Appetite,2020-10-19
4141,43,Rabies,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Coughing,2023-04-19
4142,43,Rabies,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Sneezing,2023-11-02
4143,1,Rabies,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Limping,2020-11-19
4144,1,Rabies,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2024-05-19
4145,43,Wet Tail,Antibiotics,6,Breed2,CT202003,FEMALE,tedi,CAT,Lethargy,2020-10-08
4146,38,Distemper,Anti-inflammatory,16,Bulldog,PT2002,MALE,Luna,Dog,Sneezing,2023-08-03
4147,43,Distemper,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Sneezing,2023-02-26
4148,38,Feline Leukemia,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Coughing,2021-04-04
4149,38,Wet Tail,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Lethargy,2022-10-26
4150,43,Wet Tail,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Lethargy,2023-09-27
4151,1,Myxomatosis,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Coughing,2022-01-26
4152,43,Wet Tail,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Sneezing,2021-10-12
4153,38,Distemper,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Diarrhea,2020-10-23
4154,1,Psittacosis,Vitamins,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Limping,2024-03-23
4155,43,Distemper,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Loss of Appetite,2022-02-26
4156,38,Myxomatosis,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Itching,2021-10-15
4157,1,Wet Tail,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Loss of Appetite,2023-03-07
4158,38,Myxomatosis,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Coughing,2024-07-08
4159,1,Parvovirus,Antibiotics,1,Bbb,HS2005,FEMALE,summer,Dog ,Sneezing,2024-06-13
4160,43,Psittacosis,Deworming Medication,1,Breed5,CT202014,MALE,saman,CAT,Loss of Appetite,2021-08-05
4161,43,Wet Tail,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Loss of Appetite,2021-09-15
4162,1,Myxomatosis,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Coughing,2022-10-05
4163,1,Wet Tail,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Vomiting,2024-02-01
4164,43,Distemper,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Itching,2021-03-07
4165,43,Myxomatosis,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Coughing,2022-10-04
4166,43,Myxomatosis,Antibiotics,1,Breed2,CT202016,MALE,chooti,CAT,Limping,2020-08-06
4167,43,Distemper,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Diarrhea,2022-10-04
4168,43,Rabies,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Itching,2020-12-22
4169,43,Distemper,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Diarrhea,2021-04-22
4170,1,Parvovirus,Anti-inflammatory,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Itching,2022-11-27
4171,1,Wet Tail,Anti-inflammatory,17,Persian Cross,HS2015,MALE,bady,Dog ,Loss of Appetite,2023-11-28
4172,38,Feline Leukemia,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Loss of Appetite,2021-07-02
4173,1,Distemper,Antibiotics,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Coughing,2022-08-22
4174,1,Rabies,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2024-03-10
4175,43,Psittacosis,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Coughing,2023-01-31
4176,1,Rabies,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Sneezing,2020-09-07
4177,43,Parvovirus,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Loss of Appetite,2023-04-20
4178,43,Wet Tail,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Diarrhea,2021-03-13
4179,1,Psittacosis,Deworming Medication,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Vomiting,2022-07-13
4180,43,Feline Leukemia,Deworming Medication,1,Breed2,CT202007,MALE,Chuti kity,CAT,Sneezing,2020-03-05
4181,43,Parvovirus,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2023-12-06
4182,1,Rabies,Pain Relievers,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2020-01-15
4183,43,Rabies,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2022-05-22
4184,43,Parvovirus,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Coughing,2021-11-07
4185,43,Parvovirus,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Diarrhea,2024-06-29
4186,38,Myxomatosis,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Sneezing,2023-02-27
4187,1,Distemper,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Loss of Appetite,2021-12-01
4188,43,Psittacosis,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2023-10-02
4189,1,Psittacosis,Antibiotics,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2020-07-30
4190,38,Rabies,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Vomiting,2021-03-19
4191,1,Rabies,Antibiotics,17,Persian Cross,HS2015,MALE,bady,Dog ,Loss of Appetite,2020-01-18
4192,1,Feline Leukemia,Vitamins,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Itching,2021-08-19
4193,43,Myxomatosis,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2024-04-07
4194,1,Myxomatosis,Deworming Medication,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Limping,2021-05-31
4195,1,Rabies,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Vomiting,2021-01-08
4196,43,Wet Tail,Deworming Medication,4,Breed1,CT202020,MALE,hiro,Wolf,Limping,2022-09-11
4197,1,Feline Leukemia,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2024-01-09
4198,1,Wet Tail,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2024-01-07
4199,1,Psittacosis,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Sneezing,2021-02-11
4200,1,Myxomatosis,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Limping,2020-08-07
4201,43,Psittacosis,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Vomiting,2022-07-29
4202,43,Parvovirus,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Loss of Appetite,2024-01-29
4203,1,Feline Leukemia,Deworming Medication,2,Bbb,HS2076,FEMALE,tina,Dog ,Vomiting,2023-04-08
4204,43,Rabies,Pain Relievers,30,Breed3,CT202026,FEMALE,Roki,DOG,Limping,2020-06-30
4205,43,Feline Leukemia,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2021-10-14
4206,1,Wet Tail,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Limping,2023-02-11
4207,1,Distemper,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Coughing,2022-01-12
4208,38,Wet Tail,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Limping,2021-09-13
4209,1,Wet Tail,Pain Relievers,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Vomiting,2023-01-29
4210,43,Wet Tail,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Itching,2024-07-03
4211,43,Rabies,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Vomiting,2023-01-27
4212,43,Myxomatosis,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Vomiting,2021-05-29
4213,38,Distemper,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Coughing,2020-01-15
4214,43,Parvovirus,Vitamins,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2022-08-13
4215,43,Psittacosis,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2023-10-22
4216,43,Rabies,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Vomiting,2024-01-20
4217,38,Myxomatosis,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Sneezing,2020-08-10
4218,43,Parvovirus,Anti-inflammatory,3,breed 1,CT202002,MALE,tomy,DOG,Lethargy,2022-10-29
4219,43,Psittacosis,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2024-01-21
4220,1,Psittacosis,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Coughing,2020-08-03
4221,1,Myxomatosis,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Loss of Appetite,2023-11-02
4222,1,Parvovirus,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2020-07-04
